words-tagged
Token,Is medical,Is medical,Token issues,Authorities,Ingredients,Ailments,Body Parts,Treatments
jewish,,,,,,,,
jibrīl,,,,,,,,
job,,,,,,,,
joint,,,,,,,x,
jonathan,,,,,,,,
joseph,,,,,,,,
josiah,,,,,,,,
jotted,,,,,,,,
jotting,,,,,,,,
journey,,,,,,,,
juda,,,,,,,,
judaeo-arabic,,,,,,,,
judah,,,,,,,,
judging,,,,,,,,
juice,x,,,,x,,,
jujube,,,,,x,,,
julep,,,,,x,,,
juma,,,,,x,,,
jumayʿ,,,,x,,,,
jumla,,,,,,,,
jābir,,,,,,,,
jāmiʿ,,,,,,,,
jīm,,,,,,,,
keeping,,,,,,,,
keratitis,,x,,,,x,,
kernel,x,,,,x,,,
khalaf,,,,,,,,
khalaq,,,,,,,,
khurasan,,,,,,,,
kidney,x,,,,,,x,
killing,x,,,,,,,
kind,,,,,,,,
kirman,,,,,,,,
kitāb,,,,,,,,
klein-franke,,,,,,,,
kneading,,,,,,,,x
knee,x,,,,,,x,
know,,,,,,,,
knowledge,,,,,,,,
known,,,,,,,,
kohen,,,,,,,,
kohl,,,,,x,,,
kohl-based,,,,,,,,
kufi,,,,,,,,
kufic,,,,,,,,
kufic-style,,,,,,,,
kāf,,,,,,,,
kāmil,,,,,,,,
kīmīyā,,,,,,,,
l-bahā,,,,,,,,
l-faḍāʾil,,,,,,,,
l-faṣd,,,,,,,,
l-maʾmūn,,,,,,,,
l-maḥāsin,,,,,,,,
l-maṭʿam,,,,,,,,
l-mirrah,,,,,,,,
l-muḥsin,,,,,,,,
l-muḥāsin,,,,,,,,
l-qasam,,,,,,,,
l-qāsim,,,,,,,,
l-riḍāʾ,,,,,,,,
l-yaraqān,,,,,,,,
l-ʿazz,,,,,,,,
l-ḥasan,,,,,,,,
l-ḵayr,,,,,,,,
l-ṭibb,,,,,,,,
l-ṭāhir,,,,,,,,
l.,,,,,,,,
l.3,,,,,,,,
la,,,,,,,,
labour,,,,,,,,
laceration,x,,,,,x,,
lachrymal,x,,,,,,x,
lachrymation,x,,,,,x,,
lack,,,,,,,,
lacrimation,x,,,,,x,,
lacuna,,,,,,,,
ladaniferus,x,,,,x,,,
ladino,,,,,,,,
lambdoid,,,,,,,x,
lamella,x,,,,,,,
laminated,,,,,,,,
lancet,x,,,,,,,x
lancing,x,,,,,,,x
land,,,,,,,,
language,,,,,,,,
lapis,,x,,,x,,,
lard,x,,,,x,,,
large,,,,,,,,
largely,,,,,,,,
larger,,,,,,,,
last,,,,,,,,
lasting,,,,,,,,
lat,,,,,,,,
late,,,,,,,,
later,,,,,,,,
latin,,,,,,,,
laughing,x,,,,,,,
laurel,x,,,,x,,,
lavandula,,x,,,x,,,
lavender,x,,,,x,,,
law,,,,,,,,
laxative,x,,,,,,,x
layer,,,,,,,,
layout,,,,,,,,
lazuli,x,,,,x,,,
le,,,,,,,,
lead,x,,,,x,,,
leader,,,,,,,,
leadership,,,,,,,,
leading,,,,,,,,
leaf,,,,,,,,
learned,,,,,,,,
learning,,,,,,,,
lease,,,,,,,,
leased,,,,,,,,
leaving,,,,,,,,
ledger,,,,,,,,
leech,x,,,,,,,x
leek,x,,,,x,,,
leek-water,x,,,,x,,,
left,,,,,,,,
left-hand,x,,,,,,x,
leg,x,,,,,,x,
legal,,,,,,,,
legible,,,,,,,,
legibly,,,,,,,,
leiden,,,,,,,,
lemma,,,,,,,,
lemon,x,,,,x,,,
lemongrass,x,,,,x,,,
length,,,,,,,,
lengthy,,,,,,,,
lens,x,,,,,,x,
lentil,x,,,,x,,,
lentisk,,x,,,x,,,
leper,x,,,,,x,,
leproid,,,,,,x,,
leprosy,x,,,,,x,,
lesser,,,,,,,,
let,x,,,,,,,
lethal,,,,,,x,,
lethargy,x,,,,,x,,
letter,,,,,,,,
lettered,,,,,,,,
letting,,,,,,,,
lettuce,x,,,,x,,,
leucoderma,x,,,,,x,,
leucoma,x,,,,,x,,
leukoderma,x,,,,,x,,
levantine,,x,,,,,,
leviticus,,,,,,,,
lexicon,,,,,,,,
li-mufradāt,,,,,,,,
library,,,,,,,,
lichen,x,,,,x,,,
licorice,x,,,,x,,,
lienteric,,x,,,,x,,
lientery,,x,,,,x,,
life,x,,,,,,,
light,,,,,,,,
lightheadedness,x,,,,,x,,
like,,,,,,,,
likely,,,,,,,,
lil-isrāʾīlī,,,,,,,,
lily,x,,,,x,,,
limb,x,,,,,,x,
lime,x,,,,x,,,
limpness,x,,,,,x,,
lincti,,x,,,,,,
linctus,,x,,,,,,x
line,,,,,,,,
linked,,,,,,,,
linseed,x,,,,x,,,
lion,x,,,,,,,
lip,,,,,,,x,
lippitude,,x,,,,,,
liquid,,,,,,,,
liquorice,x,,,,x,,,
list,,,,,,,,
listed,,,,,,,,
listing,,,,,,,,
lisān,,,,,,,,
literary,,,,,,,,
litharge,,x,,,,x,,
litre,,,,,,,,
little,,,,,,,,
liturgical,,x,,,,,,
liver,x,,,,,,x,
lobe,x,,,,,,x,
local,,,,,,,,
locally,,,,,,,,
location,,,,,,,,
locis,,x,,,,,,
loeb,,x,,,,,,
logic,,,,,,,,
long,,,,,,,,
long-lasting,,,,,,,,
long-sightedness,x,,,,,x,,
longer,,,,,,,,
loose,,,,,,,,
looseness,,,,,,x,,
lord,,,,,,,,
lore,,,,,,,,
loss,,,,,,,,
lost,,,,,,,,
lotion,x,,,,,,,x
lotus,x,,,,x,,,
loudly,,,,,,,,
louse,x,,,,,x,,
love,,,,,,,,
lower,,,,,,,,
lowering,,,,,,,,
lozenge,x,,,,,,,x
lumbar,x,,,,,,x,
lung,x,,,,,,x,
lupine,,x,,,x,,,
lutum,,x,,,x,,,
lycium,,x,,,x,,,
lymph,x,,,,,,x,
lām,,,,,,,,
lūqā,,,,,,,,
m.,,,,,,,,
mace,x,,,,x,,,
maculatum,,,,,x,,,
madder,,x,,,x,,,
made,,,,,,,,
madness,x,,,,,x,,
magical,x,,,,,,,x
magico-medical,x,,,,,,,x
magnesium,x,,,,x,,,
mahaleb,,x,,,x,,,
maiden,,,,,,,,
maiming,,,,,,,,
maimonides,,,,x,,,,
main,,,,,,,,
mainly,,,,,,,,
majority,,,,,,,,
make,,,,,,,,
making,,,,,,,,
malar,,,,,,x,,
male,,,,,,,,
mallow,x,,,,x,,,
mamluk,,,,,,,,
man,,,,,,,,
manage,,,,,,,,
management,,,,,,,,
manasseh,,x,,,,,,
mandrake,x,,,,x,,,
mangalore,,x,,,,,,
mania,x,,,,,x,,
manna,,x,,,x,,,
manuscript,,,,,,,,
many,,,,,,,,
manṣūr,,,,,,,,
maqāla,,,,,,,,
maqālah,,,,,,,,
marble,x,,,,,,,
marcasite,,x,,,x,,,
margin,,,,,,,,
marginal,,,,,,,,
marginalia,,,,,,,,
marjoram,x,,,,x,,,
marked,,,,,,,,
market,,,,,,,,
marketplace,,,,,,,,
marriage,,,,,,,,
marrow,x,,,,x,,,
marrubium,,x,,,x,,,
marsh,,,,,x,,,
marsh-mallow,x,,,,x,,,
marshmallow,x,,,,x,,,
masora,,,,,,,,
massage,x,,,,,,,x
massaging,x,,,,,,,x
master,,,,,,,,
mastic,x,,,,x,,,
masṭara,,x,,,,,,
mater,,,,,,,x,
materia,,,,,x,,,
material,,,,,,,,
matter,,,,,,,,
maturation,,,,,,,,x
may,,,,,,,,
mazidat,,,,,,,,
maʿālī,,,,,,,,
mean,,,,,,,,
meaning,,,,,,,,
measles,,,,,,x,,
measure,,,,,,,,
measurement,,,,,,,,
meat,x,,,,x,,,
meat-based,x,,,,x,,,
mechanical,,,,,,,,
medendi,,x,,x,,,,
medial,,,,,,,,
medica,x,,,,x,,,
medical,x,,,,,,,x
medical-pharmaceutical,x,,,,,,,x
medicament,x,,,,,,,x
medicated,x,,,,,,,x
medication,x,,,,,,,x
medicinal,x,,,,,,,x
medicine,x,,,,,,,x
medico-astrological,x,,,,,,,x
medico-cosmetic,x,,,,,,,x
medico-magical,x,,,,,,,x
medico-mystical,x,,,,,,,x
medico-philosophical,x,,,,,,,
meeting,,,,,,,,
megillat,,,,,,,,
mehleb,x,,,x,,,,
meir,,,,,,,,
melaena,x,,,,,x,,
melancholia,x,,,,,x,,
melancholic,x,,,,,x,,
melancholy,x,,,,,x,,
melilot,x,,,,,,,
melissa,,,,,x,,,
melitot,x,,,,x,,,
melon,x,,,,x,,,
member,,,,,,,x,
membrane,x,,,,,,x,
memorandum,,,,,,,,
memorial,,,,,,,,
memory,,,,,,,,
menaḥem,,x,,,,,,
meninges,,x,,,,,x,
meningitis,x,,,,,x,,
menorrhea,x,,,,,x,,
menstrual,x,,,,,x,,
menstruation,x,,,,,x,,
mental,x,,,,,x,,
mentha,x,,,,,,,
mention,,,,,,,,
mentioned,,,,,,,,
mentioning,,,,,,,,
merchant,,,,,,,,
mercury,x,,,,x,,,
messenger,,,,,,,,
metal,x,,,,x,,,
metel,,x,,,x,,,
method,,,,,,,,
methodo,,,,,,,,
metodo,,x,,,,,,
mevoraḵ,,x,,,,,,
meyerhof,,x,,,,,,
mezereum,,x,,,x,,,
meʾir,,,,,,,,
mid,,,,,,,,
might,,,,,,,,
migraine,x,,,,,x,,
migrane,x,,,,,x,,
milk,x,,,,x,,,
millet,x,,,,x,,,
mimosa,x,,,,x,,,
min,,,,,,,,
mind,x,,,,,,,
mineral,x,,,,x,,,
minium,,x,,,x,,,
minority,,,,,,,,
mint,x,,,,x,,,
mint-water,x,,,,x,,,
minute,,,,,,,,
minyat,x,,,,,,,
miscarriage,x,,,,,x,,
miscellaneous,,,,,,,,
mishnaic,,,,,,,,
missing,,,,,,,,
miswāk,x,,,,x,,,
mixed,,,,,,,,
mixture,,,,,,,,
miyrobalan,,x,,,x,,,
mišna,,x,,,,,,
moderation,,,,,,,,
modern,,,,,,,,
moist,,,,,,,,
moistening,,,,,,,,
moisture,,,,,,,,
moisturising,,,,,,,,
moment,,,,,,,,
month,,,,,,,,
monthly,,,,,,,,
moon,x,,,,,,,
more,,,,,,,,
moses,,,,,,,,
most,,,,,,,,
mostly,,,,,,,,
mother,x,,,,,,,
mother-to-be,x,,,,,,,
motion,,,,,,,,
mountain,,,,,,,,
mouse,x,,,,,,,
mouth,x,,,,,,x,
move,,,,,,,,
movement,,,,,,,,
mubāraka,,x,,,,,,
much,,,,,,,,
mucilaginous,x,,,,x,,,
mucus,x,,,,,x,,
mufarriḥ,,x,,,,,,
mufaḍḍal,,x,,,,,,
mulberry,x,,,,x,,,
mumie,,x,,,x,,,
mung,,x,,,x,,,
muntner,,x,,,,,,
muscle,x,,,,,,x,
muscular,x,,,,,,x,
mushroom,x,,,,x,,,
musk,x,,,,x,,,
mustard,x,,,,x,,,
mutibb,,x,,,,x,,
mutilated,x,,,,,,,
muḥammad,,,,,,,,
muḥtasib,,,,,,,,
muḵtār,,,,,,,,
muẓaffar,,,,,,,,
myristica,x,,,,x,,,
myrobalan,x,,,,x,,,
myrrh,x,,,,x,,,
myrtle,x,,,,x,,,
myrtle-water,x,,,,x,,,
mystical,x,,,,,,,
müntner,,x,,,,,,
māsarjawayh,,,,,,,,
māsawayh,,,,,,,,
mīm,,,,,,,,
mūsā,,,,,,,,
n,,,,,,,,
nabatean,,,,,,,,
nagid,,,,,,,,
nail,,,,,,,x,
najā,x,,,,,,,
name,,,,,,,,
narcissus,x,,,,x,,,
nard,x,,,,x,,,
narrative,,,,,,,,
narrowing,x,,,,,,,
nasal,x,,,,,,x,
natan,,,,,,,,
nathan,,,,,,,,
natron,x,,,,x,,,
natural,,,,,,,,
nature,,,,,,,,
nausea,x,,,,,x,,
naša,,,,,,,,
naḥūm,,,,,,,,
naṣr,,,,,,,,
necessity,,,,,,,,
neck,x,,,,,,x,
necrotic,x,,,,,x,,
need,,,,,,,,
neglected,,,,,,,,
nenuphar,,x,,,x,,,
neoplasm,x,,,,,x,,
nephew,,,,,,,,
nerve,x,,,,,,x,
nervous,x,,,,,x,,
nestorian,,x,,,,,,
new,,,,,,,,
new-born,x,,,,,,,
newborn,x,,,,,,,
nickname,,,,,,,,
nicolaus,,,,,,,,
nidda,,,,,,,,
night,,,,,,,,
nightmare,x,,,,,x,,
nightshade,x,,,,x,,,
nigra,,,,,,,,
nile,,,,,,,,
nilotica,x,,,,x,,,
nine,,,,,,,,
ninth,,,,,,,,
nipple,x,,,,,,x,
nisan,,x,,,,,,
nitrate,x,,,,x,,,
nitre,,x,,,x,,,
no,,,,,,,,
no.156,,,,,,,,
node,,,,,,,,
noise,,,,,,,,
non-medical,,,,,,,,
non-natural,,,,,,,,
non-naturals,,,,,,,,
non-temperamental,,,,,,,,
normal,,,,,,,,
northern,,,,,,,,
northwest,,,,,,,,
nose,x,,,,,,x,
nosebleed,x,,,,,x,,
not,,,,,,,,
note,,,,,,,,
notebook,,,,,,,,
noting,,,,,,,,
noureddine,,x,,,,,,
nourishment,x,,,,,,,
now,,,,,,,,
number,,,,,,,,
numbered,,,,,,,,
numbing,x,,,,,x,,
numbness,x,,,,,x,,
numeral,,,,,,,,
numerous,,,,,,,,
nut,x,,,,x,,,
nutmeg,x,,,,x,,,
nutrient,x,,,,,,,
nutrition,x,,,,,,,x
nutritional,x,,,,,,,x
nāfiʿ,,x,,,,,,
nūn,,x,,,,,,
o,,,,,,,,
oak,x,,,,,,,
object,,,,,,,,
obscured,,,,,,,,
observation,,,,,,,,
obstetrics,,,,,,,,x
obstruction,x,,,,,,,
obstructive,x,,,,,,,
obtained,,,,,,,,
obviously,,,,,,,,
occasionally,,,,,,,,
occlusion,x,,,,,,,
occur,,,,,,,,
occurrence,,,,,,,,
october,,,,,,,,
oculist,,x,,,,,,x
of,,,,,,,,
off,,,,,,,,
offer,,,,,,,,
offered,,,,,,,,
offering,,,,,,,,
office,,,,,,,,
official,,,,,,,,
officiale,,,,,,,,
often,,,,,,,,
oil,x,,,,x,,,
oily,x,,,,,,,
ointment,x,,,,,,,x
old,,,,,,,,
oleracea-water,x,,,,x,,,
oligospermia,,x,,,x,,,
olive,x,,,,x,,,
on,,,,,,,,
once,,,,,,,,
one,,,,,,,,
one-sided,,,,,,,,
onion,x,,,,x,,,
only,,,,,,,,
onqelos,,x,,,,,,
onset,,,,,,,,
open,,,,,,,,
opening,,,,,,,,
operation,,,,,,,,x
ophthalmia,x,,,,,x,,
ophthalmological,x,,,,,,,x
ophthalmology,x,,,,,,,x
opinion,,,,,,,,
opium,,,,,x,,,
opopanax,,x,,,x,,,
opposite,,,,,,,,
oppressive,,,,,,,,
opthalmology,x,,,,,,,x
optic,x,,,,,,x,
optical,x,,,,,,x,
optician,x,,,,,,,x
or,,,,,,,,
oral,x,,,,,,x,
orally,x,,,,,,x,
orange,x,,,,x,,,
orbital,,,,,,,,
order,,,,,,,,
oregano,x,,,,x,,,
organ,x,,,,,,x,
organic,,,,,,,,
organised,,,,,,,,
orgasm,x,,,,,,x,
oribasius,,,,x,,,,
oriental,,,,,,,,
origan,x,,,,x,,,
origanum,x,,,,x,,,
origin,,,,,,,,
original,,,,,,,,
originally,,,,,,,,
other,,,,,,,,
others,,,,,,,,
otherwise,,,,,,,,
ottoman,,,,,,,,
ounce,,,,,,,,
our,,,,,,,,
out,,,,,,,,
outer,,,,,,,,
outside,,,,,,,,
oven,,,,,,,,
over,,,,,,,,
over-eat,x,,,,,x,,
overlapping,,,,,,,,
overnight,,,,,,,,
overseer,,,,,,,,
overweight,x,,,,,x,,
overwork,x,,,,,,,
own,,,,,,,,
owned,,,,,,,,
owner,,,,,,,,
ownership,,,,,,,,
ox,,,,,x,,,
oxide,x,,,,x,,,
oxymel,,x,,,x,,,
p.,,,,,,,,
p.1,,,,,,,,
p1,,,,,,,,
p10,,,,,,,,
p11,,,,,,,,
p12,,,,,,,,
p13,,,,,,,,
p14,,,,,,,,
p14-17,,,,,,,,
p18,,,,,,,,
p19,,,,,,,,
p2,,,,,,,,
p20,,,,,,,,
p21,,,,,,,,
p22,,,,,,,,
p23,,,,,,,,
p24,,,,,,,,
p25,,,,,,,,
p26,,,,,,,,
p27,,,,,,,,
p28,,,,,,,,
p29,,,,,,,,
p3,,,,,,,,
p30,,,,,,,,
p31,,,,,,,,
p33,,,,,,,,
p33-33,,,,,,,,
p34,,,,,,,,
p35,,,,,,,,
p36,,,,,,,,
p37,,,,,,,,
p38,,,,,,,,
p39,,,,,,,,
p4,,,,,,,,
p40,,,,,,,,
p41,,,,,,,,
p42,,,,,,,,
p43,,,,,,,,
p44,,,,,,,,
p45,,,,,,,,
p46,,,,,,,,
p49,,,,,,,,
p5,,,,,,,,
p51,,,,,,,,
p52,,,,,,,,
p54,,,,,,,,
p56,,,,,,,,
p59,,,,,,,,
p6,,,,,,,,
p60,,,,,,,,
p67,,,,,,,,
p69,,,,,,,,
p7,,,,,,,,
p71,,,,,,,,
p72,,,,,,,,
p73,,,,,,,,
p78,,,,,,,,
p8,,,,,,,,
p9,,,,,,,,
paediatrics,x,,,,,,,x
page,,,,,,,,
pain,x,,,,,x,,
painful,x,,,,,x,,
paired,,,,,,,,
palermo,,,,,,,,
palestinian,,,,,,,,
palimpsest,,,,,,,,
palm,x,,,,,,x,
palmatum,,x,,,x,,,
palpebral,,x,,,,x,,
palpitation,x,,,,,x,,
palsy,x,,,,,x,,
panacea,x,,,,,,,x
pannus,,x,,,,x,,
pantegni,,x,,,,,,
paper,,,,,,,,
paradise,,,,,,,,
paragraph,,,,,,,,
parallel,,,,,,,,
paralysed,x,,,,,x,,
paralysis,x,,,,,x,,
parasite,x,,,,,x,,
parchment,,,,,,,,
parent,,,,,,,,
paresis,,,,,,x,,
parsley,x,,,,x,,,
part,,,,,,,,
partial,,,,,,,,
partially,,,,,,,,
particular,,,,,,,,
particularly,,,,,,,,
partly,,,,,,,,
party,,,,,,,,
parva,,x,,,,,,
pass,,,,,,,,
passage,,,,,,,,
passing,,,,,,,,
paste,,,,,x,,,
pastille,,,,,x,,,
path,,,,,,,,
pathological,x,,,,,x,,
pathology,x,,,,,x,,
patient,x,,,,,,x,
pattern,,,,,,,,
pay,,,,,,,,
peach,x,,,,x,,,
peanut,x,,,,x,,,
pear,x,,,,x,,,
pearl,x,,,,x,,,
peel,x,,,,x,,,
peganum,,x,,,x,,,
pellitory,,x,,,x,,,
pen,,,,,,,,
pen-trials,,,,,,,,
penetrating,x,,,,,,,
penile,x,,,,,,x,
penis,x,,,,,,x,
pentagram,x,,,,,,,
pentateuch,,x,,,,,,
peony,x,,,,x,,,
people,,,,,,,,
pepper,x,,,,x,,,
perforation,x,,,,,x,,
performing,,,,,,,,
perfume,x,,,,,,,
perfumer,x,,,,,,,
perfumer/the,x,,,,,,,
perhaps,,,,,,,,
period,,,,,,,,
periodicity,,,,,,,,
perish,x,,,,,,,
perplexed,,,,,,,,
persia,,,,,,,,
persian,,,,,,,,
person,,,,,,,,
personal,,,,,,,,
pertaining,,,,,,,,
peruse,,,,,,,,
pessary,x,,,,,,,x
pestilence,,,,,,x,,
pestilential,x,,,,,x,,
petition,,,,,,,,
petroselinum,x,,,,x,,,
phalanx,,x,,,,,x,
pharmaceutical,x,,,,,,,x
pharmacist,x,,,,,,,x
pharmacist/perfumer,x,,,,,,,x
pharmacological,x,,,,,,,x
pharmacology,x,,,,,,,x
pharmacopeia,x,,,,,,,x
pharmacopoeia,x,,,,,,,x
pharmacopoeial,x,,,,,,,x
pharmacopoeic,x,,,,,,,x
pharmacopoiea,x,,,,,,,x
phase,,,,,,,,
philosopher,,,,,,,,
philosophical,,,,,,,,
philosophical-ethical,,,,,,,,
philosophical-theological,,,,,,,,
philosophorum,x,,,,x,,,
philosophy,,,,,,,,
phlebotomy,x,,,,,,,x
phlegm,x,,,,,,x,
phlegmatic,x,,,,,x,,
phrase,,,,,,,,
phthisic,x,,,,,x,,
phthisis,x,,,,,x,,
physical,,,,,,,,
physically,,,,,,,,
physician,x,,,,,,,x
physiognomy,,x,,,,,,x
physiological,,x,,,,,,x
physiology,x,,,,,,,x
pia,,x,,,,,,
pickling,x,,,,,,,
piece,,,,,,,,
pig,x,,,,x,,,
pigeon,x,,,,x,,,
pile,x,,,,,,,
pill,x,,,,,,,x
pine,x,,,,x,,,
pinḥas,,x,,,,,,
pious,,,,,,,,
piperita,,x,,,x,,,
pistachio,x,,,,x,,,
pith,x,,,,x,,,
piyyuṭ,,x,,,,,,
piyyuṭim,,x,,,,,,
place,,,,,,,,
plague,x,,,,,x,,
planet,,,,,,,,
plant,x,,,,x,,,
plantago,,x,,,x,,,
plantain,x,,,,x,,,
plantis,,x,,,,,,
plaster,x,,,,,,,x
plato,,,,,,,,
play,,,,,,,,
pleasure,x,,,,,,,
plegia,x,,,,x,,,
pleurisy,x,,,,,x,,
plotinus,,,,x,,,,
plum,x,,,,x,,,
plus,,,,,,,,
pneuma,x,,,,,,x,
pneumata,x,,,,,,x,
pneumonia,x,,,,,x,,
poem,,,,,,,,
poetic,,,,,,,,
poetical,,,,,,,,
point,,,,,,,,
poison,x,,,,,x,,
poisoning,x,,,,,x,,
poisonous,x,,,,,x,,
polite,,,,,,,,
polypody,x,,,,x,,,
pomegranate,x,,,,x,,,
poor,,,,,,,,
poppy,x,,,,x,,,
popular,,,,,,,,
population,,,,,,,,
pore,x,,,,,,x,
port,,,,,,,,
portion,x,,,,,,,
portulaca,x,,,,x,,,
position,,,,,,,,
positioning,,,,,,,,
possible,,,,,,,,
possibly,,,,,,,,
post-medieval,,,,,,,,
pot,,,,,,,,
potash,x,,,,x,,,
potassium,x,,,,x,,,
potential,,,,,,,,
potion,x,,,,,,,x
poultice,x,,,,,,,x
pound,,,,,,,,
powder,x,,,,,,,
powdered,x,,,,,,,
power,x,,,,,,,
pp,,,,,,,,
pp.111-116,,,,,,,,
pp.139-140,,,,,,,,
pp.17,,,,,,,,
practical,,,,,,,,
practice,,,,,,,,
practiced,,,,,,,,
practising,,,,,,,,
practitioner,,,,,,,,
praise,,,,,,,,
praised,,,,,,,,
praising,,,,,,,,
prayer-book,,,,,,,,
preceded,,,,,,,,
precipitate,,,,,,,,
prediction,,,,,,,,
preferred,,,,,,,,
pregnancy,x,,,,,x,,
pregnant,x,,,,,x,,
premature,x,,,,,x,,
preparation,x,,,,,,,
preparatory,x,,,,,,,
prepare,x,,,,,,,
prepared,x,,,,,,,
preparing,x,,,,,,,
prescribed,x,,,,,,,
prescribes,x,,,,,,,
prescribing,x,,,,,,,
prescription,x,,,,,,,x
presence,,,,,,,,
present,,,,,,,,
presented,,,,,,,,
presenting,,,,,,,,
preservation,,,,,,,,
preserve,,,,,,,,
preserved,,,,,,,,
preserving,,,,,,,,
pressure,x,,,,,x,,
prestigious,,,,,,,,
presumably,,,,,,,,
prevalence,,,,,,,,
prevalent,,,,,,,,
prevent,x,,,,,,,
previous,,,,,,,,
priapism,x,,,,,x,,
price,,,,,,,,
principle,,,,,,,,
private,,,,,,,,
probably,,,,,,,,
problem,,,,,,,,
problematic,,,,,,,,
procedure,,,,,,,,x
process,,,,,,,,
processing,,,,,,,,
procreating,,,,,,,,
produce,,,,,,,,
produced,,,,,,,,
producing,,,,,,,,
product,,,,,,,,
production,,,,,,,,
profession,,,,,,,,
prognosis,x,,,,,,,x
prognostication,,,,,,,,x
progress,,,,,,,,
progressive,,,,,,,,
progressively,,,,,,,,
prolapse,x,,,,,x,,
promise,,,,,,,,
pronounced,,,,,,,,
properly,,,,,,,,
property,,,,,,,,
prophet,,,,,,,,
protect,,,,,,,,
protecting,,,,,,,,
protection,,,,,,,,
protective,,,,,,,,
protracted,,,,,,,,
protrusion,,,,,,x,,
protuberance,x,,,,,x,,
protusion,x,,,,,x,,
proverb,,,,,,,,
provide,,,,,,,,
provided,,,,,,,,
provides,,,,,,,,
providing,,,,,,,,
provision,,,,,,,,
prune,x,,,,x,,,
prunus,x,,,,x,,,
psalm,,,,,,,,
pseudo-aristotle,,,,x,,,,
psoralea,x,,,,x,,,
psychical,x,,,,,x,,
psychological,,,,,,x,,
psyllium,x,,,,x,,,
pterygium,x,,,,x,,,
pu,,,,,,,,
pubic,,,,,,,x,
public,,,,,,,,
puffiness,x,,,,,x,,
pulmonary,x,,,,,,x,
pulp,x,,,,,,,
pulse,x,,,,,,x,
pulverisation,x,,,,,,,
pumpkin,x,,,,x,,,
punctuation,x,,,,,,,
pupil,,,,,,,,
purchase,,,,,,,,
pure,,,,,,,,
purgation,x,,,,,,,x
purgative,x,,,,,,,x
purge,x,,,,,,,x
purification,x,,,,,,,x
purifying,x,,,,,,,x
purity,x,,,,,,,
purpose,,,,,,,,
purslane,x,,,,x,,,
pustule,x,,,,,x,,
putrefaction,x,,,,,x,,
putrid,x,,,,,x,,
pyrethra,x,,,,x,,,
qadi,,,,,,,,
qalyūb,,,,,,,,
qanun,,,,,,,,
qašīšāt,,,,,,,,
qualitative,,,,,,,,
quality,,,,,,,,
quantification,,,,,,,,
quantity,,,,,,,,
quartan,,,,,,,,
quarter,,,,,,,,
quasi-medical,,,,,,,,
quenching,,,,,,,,
question,,,,,,,,
quick,,,,,,,,
quicker,,,,,,,,
quince,x,,,,,,,
quintessence,,,,,,,,
quotation,,,,,,,,
quote,,,,,,,,
quoted,,,,,,,,
quoting,,,,,,,,
qur,,,,,,,,
quranic,,,,,,,,
qurra,,,,,,,,
qusṭā,,,,,,,,
quwwa,,,,,,,,
quwā,,,,,,,,
qāf,,,,,,,,
qāqulla,,,,,,,,
qāḍī,,,,,,,,
qūruliyus,,,,,,,,
rabbanite,,,,,,,,
rabbinical,,,,,,,,
rabbit,x,,,,x,,,
rabid,x,,,,,,,
radish,x,,,,x,,,
rahiṭ,,,,,,,,
rainfall,,,,,,,,
raisin,x,,,,x,,,
rash,x,,,,,x,,
rasūl,,,,,,,,
rat,x,,,,x,,,
rational,,,,,,,,
rayyãn,,,,,,,,
rayyān,,,,,,,,
rašīd,,,,,,,,
raṣṣāṣī,,,,,,,,
raṭls,,,,,,,,
reach,,,,,,,,
reaction,,,,,,,,
read,,,,,,,,
readable,,,,,,,,
reading,,,,,,,,
reason,,,,,,,,
reassure,,,,,,,,
rebalancing,,,,,,,,
recent,,,,,,,,
recipe,,,,,,,,
recipient,,,,,,,,
reciprocal,,,,,,,,
recommeding,,,,,,,,
recommended,,,,,,,,
recommending,,,,,,,,
recommends,,,,,,,,
record,,,,,,,,
recovering,,,,,,,,
recovery,,,,,,,,
recto,,,,,,,,
rectum,,,,,,,x,
recurring,,,,,,,,
recursion,,,,,,,,
red,x,,,,,,,
redness,x,,,,,x,,
reduce,x,,,,,,,
refer,,,,,,,,
reference,,,,,,,,
referred,,,,,,,,
referring,,,,,,,,
refers,,,,,,,,
refreshing,,,,,,,,
regalis,x,,,,,,,
regard,,,,,,,,
regarding,,,,,,,,
regardless,,,,,,,,
regimen,x,,,,,,,
region,,,,,,,,
rehydrate,x,,,,,,,
reinforcing,,,,,,,,
relate,,,,,,,,
related,,,,,,,,
relating,,,,,,,,
relation,,,,,,,,
relationship,,,,,,,,
relative,,,,,,,,
relaxed,x,,,,,,,
release,x,,,,,,,
reliable,,,,,,,,
relief,x,,,,,,,
relieve,x,,,,,,,
relieving,x,,,,,,,
religious,,,,,,,,
remains,,,,,,,,
remark,,,,,,,,
remedy,x,,,,,,,x
remnant,,,,,,,,
removal,,,,,,,,
remove,,,,,,,,
removing,,,,,,,,
repayment,,,,,,,,
repeated,,,,,,,,
repeatedly,,,,,,,,
repetition,,,,,,,,
reply,,,,,,,,
report,,,,,,,,
reported,,,,,,,,
reporting,,,,,,,,
representative,,,,,,,,
reproduction,x,,,,,,,
reproductive,x,,,,,,,
reptile,x,,,,,,,
repulsive,,,,,,x,,
request,,,,,,,,
requesting,,,,,,,,
required,,,,,,,,
requires,,,,,,,,
requiring,,,,,,,,
resemblance,,,,,,,,
resembles,,,,,,,,
